ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status do imposto","Classe de imposto","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vendido individualmente?","Peso (kg)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Observação de compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de downloads","Dias para expirar o download",Ascendente,"Grupo de produtos",Upsells,"Venda cruzada","URL externa","Texto do botão",Posição,Marcas
949,simple,1782,,"BOBINA KITCAO COM 200",1,0,visible,,"Sacos descartáveis para higiene pet.",,,taxable,,1,18,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/1782.jpg,,,,,,,,,0,
950,simple,CORDA1,,"CORDA VARAL",1,0,visible,,"Resistente. Para estender roupas.",,,taxable,,1,18,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/CORDA1.jpg,,,,,,,,,0,
951,simple,20756,,"DESINFETANTE CLORO GEL 01L LAVANDA - Q BOA - ONU 1760 CLAS DE RISCO 8 GEIII",1,0,visible,,"Desinfetante em gel. Aroma lavanda.",,,taxable,,1,18,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/20756.jpg,,,,,,,,,0,
952,simple,475,,"DESINFETANTE UTIL TALCO 5L",1,0,visible,,"Desinfetante com aroma suave de talco.",,,taxable,,1,18,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
953,simple,ESPON8,,"ESPONJA DE AÇO INOX BETTANIN 1 UN",1,0,visible,,"Não enferruja. Alta abrasividade.",,,taxable,,1,18,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/ESPON8.jpg,,,,,,,,,0,
954,simple,LIMPA25,,"LIMPADOR PERFUMADO COALA FLOR DE FIGO",1,0,visible,,"Aroma frutado e marcante. Limpeza eficiente.",,,taxable,,1,18,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA25.jpg,,,,,,,,,0,
955,simple,1993,,"MULTIUSO MULTI OX 1L GUIMARAES",1,0,visible,,"Limpa diversas superfícies. Fórmula oxidante.",,,taxable,,1,18,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/1993.jpg,,,,,,,,,0,
956,simple,4800,,"MULTIUSO SANOL EXTRATOS NATURAIS LAVANDA E MELALEUCA 500ML",1,0,visible,,"Limpa e perfuma. Combinação de lavanda e melaleuca.",,,taxable,,1,18,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/4800.jpg,,,,,,,,,0,
957,simple,1083,,"PAPEL HIGIENICO SELEC GOLD PREMIUM 240M PAC COM 8",1,0,visible,,"Rolo longo. Papel folha dupla. Uso institucional.",,,taxable,,1,18,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/1083.jpg,,,,,,,,,0,
958,simple,1722,,"SABAO EM PO 4K - LIPOM",1,0,visible,,"Lava roupas com eficiência. Rendimento prolongado.",,,taxable,,1,18,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
959,simple,524,,"SABAO EM PO CLASSIC UTIL 4KG",1,0,visible,,"Sabão em pó concentrado. Ideal para uso diário.",,,taxable,,1,18,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/524.jpg,,,,,,,,,0,
960,simple,CLORO8,,"CLORO EM GEL 1 LITRO",1,0,visible,,"Limpeza profunda com cloro em gel.",,,taxable,,1,19,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/CLORO8.jpg,,,,,,,,,0,
961,simple,850,,"DESINFETANTE ALQUIMIS CONCENTRADO FLORAL 05L",1,0,visible,,"Desinfetante com fragrância floral. Alta concentração.",,,taxable,,1,19,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/850.jpg,,,,,,,,,0,
962,simple,FIBRA1,,"FIBRA P/LIMPEZA BRANCA 102X260MM (PESADA, PCT C/10UNID.) - NOBRE",1,0,visible,,"Para limpeza pesada sem riscos.",,,taxable,,1,19,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/FIBRA1.jpg,,,,,,,,,0,
963,simple,13061,,"JIMO PENETRIL AERO 400 ML",1,0,visible,,"Desengripante e lubrificante em aerossol.",,,taxable,,1,19,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/13061.jpg,,,,,,,,,0,
964,simple,11992,,"JIMO SILICONE LIQUIDO 250 ML",1,0,visible,,"Dá brilho e protege superfícies.",,,taxable,,1,19,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/11992.jpg,,,,,,,,,0,
965,simple,10.03.0764,,"LIMPADOR PERFUMADO CONCENTRADO SECAR LAVANDA DOS ALPES 120ML",1,0,visible,,"Fragrância refinada. Limpeza e perfume duradouros.",,,taxable,,1,19,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
966,simple,929,,"LIMPA VIDROS UTIL 5L",1,0,visible,,"Limpa vidros grandes com rendimento.",,,taxable,,1,19,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/929.jpg,,,,,,,,,0,
967,simple,1158,,"PANO PRATO JASMIN 44X70 UNID",1,0,visible,,"Pano absorvente e durável para cozinha.",,,taxable,,1,19,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/1158.jpg,,,,,,,,,0,
968,simple,182296,,"SACOS DE LIXOS 105L AZUL (75 X 90)  REFORÇADO - FD C/100 UN",1,0,visible,,"Alta resistência para lixo pesado.",,,taxable,,1,19,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/182296.jpg,,,,,,,,,0,
969,simple,4796,,"SAPONACEO CREMOSO SANOL CITRUS 200ML",1,0,visible,,"Limpa superfícies com perfume cítrico.",,,taxable,,1,19,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/4796.jpg,,,,,,,,,0,
970,simple,19922,,"CABO DE ALUMINIO PROLONGADOR 3M C/ROSCA - NOBRE 31269",1,0,visible,,"Cabo leve para limpeza em altura.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/19922.jpg,,,,,,,,,0,
971,simple,31269,,"CABO EXTENSOR DE ALUMINIO 3 METROS - NOBRE",1,0,visible,,"Extensão prática e durável.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/31269.jpg,,,,,,,,,0,
972,simple,1208,,"DESINFETANTE ALQUIMIS JASMIM 05L",1,0,visible,,"Aroma floral de jasmim. Alta eficácia.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
973,simple,DESIN18,,"DESINFETANTE  ALQUIMIS LAVANDA 5 LTRS",1,0,visible,,"Desinfetante perfumado. Aroma de lavanda.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/DESIN18.jpg,,,,,,,,,0,
974,simple,"DESINF LAVANDA CONC.",,"DESINFETANTE LAVANDA CONCENTRA ALQUIMIS",1,0,visible,,"Fórmula concentrada com lavanda.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
975,simple,9075,,"LIMPADOR POS-OBRA  SANOL PRO 5LTS",1,0,visible,,"Remove resíduos de obra com eficiência.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/9075.jpg,,,,,,,,,0,
976,simple,2161,,"LIMPA VIDROS SANOL SQUEEZE 500ML",1,0,visible,,"Praticidade no uso. Brilho em vidros.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/2161.jpg,,,,,,,,,0,
977,simple,27860,,"Mop umido (refil 340gr. 70% algodao 30% poliester ponta cortada) - Nobre",1,0,visible,,"Absorção e resistência para limpeza úmida.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/27860.jpg,,,,,,,,,0,
978,simple,PANOM3,,"PANO MULTIUSO DURAMAX BRANCO 58 FOLHAS REUTILIZAVEL",1,0,visible,,"Pano descartável, resistente e reutilizável.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/PANOM3.jpg,,,,,,,,,0,
979,simple,PAPEL28,,"PAPEL TOALHA INTERFOLHADO MONTANA 2 DOBRAS (1000)",1,0,visible,,"Papel interfolha. Maciez e absorção.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99",Uncategorized,,,,,,,,,,,,0,
980,simple,10.01.0754,,"PASTILHA SANITARIA ADESIVA ZAP CLEAN CITRUS C/3 10G",1,0,visible,,"Perfuma vaso sanitário. Aroma cítrico.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
981,simple,10.01.0755,,"PASTILHA SANITARIA ADESIVA ZAP CLEAN LAVANDA C/3 10G",1,0,visible,,"Fragrância suave de lavanda. Ação contínua.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
982,simple,PEDRA1,,"PEDRA SANITARIA PINHAIS SANILUX 1 UN",1,0,visible,,"Odorizador para vaso. Aroma pinhais.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/PEDRA1.jpg,,,,,,,,,0,
983,simple,SACOL4,,"SACO LIXO 130",1,0,visible,,"Capacidade para resíduos maiores.",,,taxable,,1,20,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/SACOL4.jpg,,,,,,,,,0,
984,simple,9056,,"LAVA PISO 3 EM 1 SANOL 5LTS",1,0,visible,,"Limpa, perfuma e dá brilho.",,,taxable,,1,21,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/9056.jpg,,,,,,,,,0,
985,simple,LUSTR3,,"OLEO PEROBA 200 ML",1,0,visible,,"Conserva e dá brilho à madeira.",,,taxable,,1,21,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
986,simple,REFIL12,,"REFIL MOP NOBRE",1,0,visible,,"Refil compatível. Alta absorção.",,,taxable,,1,21,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/REFIL12.jpg,,,,,,,,,0,
987,simple,7748,,"SACO LIXO 130L - 3 FORTE - AZUL C/100 - FORTLIX",1,0,visible,,"Saco reforçado. Uso profissional.",,,taxable,,1,21,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/7748.jpg,,,,,,,,,0,
988,simple,SUPOR4,,"SUPORTE ARTICULADO BETTANIN",1,0,visible,,"Ajustável para mops e acessórios.",,,taxable,,1,21,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/SUPOR4.jpg,,,,,,,,,0,
989,simple,366,,"DESINFETANTE BAMBOO GUIMARÃES 5 LITROS",1,0,visible,,"Aroma fresco de bamboo. Limpeza eficaz.",,,taxable,,1,22,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
990,simple,467,,"DESINFETANTE UTIL 5L EUCALIPTO",1,0,visible,,"Aroma revigorante de eucalipto.",,,taxable,,1,22,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/467.jpg,,,,,,,,,0,
991,simple,316,,"DETERGENTE UTIL 5L CONC ALC CLORADO",1,0,visible,,"Limpador com ação clorada.",,,taxable,,1,22,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/316.jpg,,,,,,,,,0,
992,simple,LIMPA18,,"LIMPADOR OXIMAX UTIL 5 LITROS",1,0,visible,,"Limpeza com oxigênio ativo.",,,taxable,,1,22,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA18.jpg,,,,,,,,,0,
993,simple,516,,"MULTIUSO PERFUMADO C/ ALCOOL FLOR DE CEREJEIRA 5L GUIMARAES",1,0,visible,,"Limpador perfumado com álcool.",,,taxable,,1,22,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/516.jpg,,,,,,,,,0,
994,simple,PAPEL16,,"PAPEL HIGIENICO ROLL-OM 8X300M SELET BRANCO",1,0,visible,,"Papel institucional. Alta metragem.",,,taxable,,1,22,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/PAPEL16.jpg,,,,,,,,,0,
995,simple,489,,"AGUA SANITARIA UTIL 5L",1,0,visible,,"Desinfecção e limpeza pesada.",,,taxable,,1,21,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/489.jpg,,,,,,,,,0,
996,simple,2006,,"DESINFETANTE CITRONELA SANOL 2LTS",1,0,visible,,"Aroma repelente de citronela.",,,taxable,,1,23,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/2006.jpg,,,,,,,,,0,
997,simple,ESCOV6,,"ESCOVA PARA LIMPEZA PESADA C/3 NOVIÇA",1,0,visible,,"Escovas firmes para sujeiras difíceis.",,,taxable,,1,23,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/ESCOV6.jpg,,,,,,,,,0,
998,simple,842,,"LIMPADOR MULTI USO UTIL FLORES 500ML",1,0,visible,,"Perfume floral. Uso geral.",,,taxable,,1,23,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/842.jpg,,,,,,,,,0,
999,simple,PAPEL18,,"PAPEL TOALHA 20 X21 LUXO SERENE GOLD C/1000",1,0,visible,,"Toalha papel macia e absorvente.",,,taxable,,1,23,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/PAPEL18.jpg,,,,,,,,,0,
1000,simple,SABON5,,"SABONETE EM BARRA",1,0,visible,,"Limpeza corporal suave e eficaz.",,,taxable,,1,23,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/SABON5.jpg,,,,,,,,,0,
1001,simple,62134,,"BORRIFADOR 1 LITRO PRETO NOBRE",1,0,visible,,"Pulverizador resistente. Uso geral.",,,taxable,,1,24,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/62134.jpg,,,,,,,,,0,
1002,simple,1978,,"DESENGORDURANTE DX-30 1L GUIMARAES",1,0,visible,,"Remove gorduras pesadas com eficiência.",,,taxable,,1,24,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/1978.jpg,,,,,,,,,0,
1003,simple,ESCOV3,,"ESCOVA DE ROUPA MULTIUSO",1,0,visible,,"Remove sujeiras de tecidos.",,,taxable,,1,24,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/ESCOV3.jpg,,,,,,,,,0,
1004,simple,42855,,"FRACO COM VALVULA PUMP 500 ML P/ ALCOOL/SABONETE - NOBRE",1,0,visible,,"Frasco com válvula para líquidos.",,,taxable,,1,24,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/42855.jpg,,,,,,,,,0,
1005,simple,10.01.0581,,"GEL SANIT. ADESIVO ZAP CLEAN REFIL CITRUS - 38G",1,0,visible,,"Aroma cítrico. Refil prático.",,,taxable,,1,24,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
1006,simple,10.01.0574,,"GEL SANIT. ADESIVO ZAP CLEAN REFIL LAVANDA - 38G",1,0,visible,,"Aroma lavanda. Refil econômico.",,,taxable,,1,24,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
1007,simple,1990,,"MULTIUSO C/BICARBONATO E ALCOOL 5L GUIMARAES",1,0,visible,,"Limpa profundamente. Contém álcool e bicarbonato.",,,taxable,,1,24,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/1990.jpg,,,,,,,,,0,
1008,simple,PACOL1,,"PA COLETORA COM CABO NOVIÇA",1,0,visible,,"Recolhe resíduos sem esforço.",,,taxable,,1,24,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/PACOL1.jpg,,,,,,,,,0,
1009,simple,BT5902,,"SANILUX PEDRA SANITARIA PINHAIS 1X24",1,0,visible,,"Cartucho com 24 pedras perfumadas.",,,taxable,,1,24,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/BT5902.jpg,,,,,,,,,0,
1010,simple,BT2012,,"VASSOURA PARA RUA BRILHUS C/CABO",1,0,visible,,"Cerdas firmes. Ideal para áreas externas.",,,taxable,,1,24,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/BT2012.jpg,,,,,,,,,0,
1011,simple,10.02.0442,,"BOM AR SECAR CEREJEIRA  KYOTO-FLORAL 360ML",1,0,visible,,"Odorizador com aroma floral sofisticado.",,,taxable,,1,25,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
1012,simple,LIMPE1,,"LIMPEZA PESADA SANOL 500ML",1,0,visible,,"Remove sujeiras incrustadas com eficácia.",,,taxable,,1,25,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPE1.jpg,,,,,,,,,0,
1013,simple,2502,,"PEDRA SANITARIA FLORES TROPICAIS SANOL 27G",1,0,visible,,"Perfuma e higieniza vaso com aroma tropical.",,,taxable,,1,25,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/2502.jpg,,,,,,,,,0,
1014,simple,2503,,"PEDRA SANITARIA PINHO SANOL 27G",1,0,visible,,"Aroma tradicional de pinho. Ação prolongada.",,,taxable,,1,25,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/2503.jpg,,,,,,,,,0,
1015,simple,57255,,"PERFEX MULTIUSO SLIM ROLO c/28cm x 25m - NOBRE",1,0,visible,,"Pano multiuso em rolo. Alta absorção.",,,taxable,,1,25,,0,0,,,,,1,,,,"Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/57255.jpg,,,,,,,,,0,
1016,simple,10.02.0443,,"BOM AR SECAR ALGODAO DO NILO  - KIDS 360ML",1,0,visible,,"Fragrância suave e agradável. Uso infantil.",,,taxable,,1,26,,0,0,9.99,,,,0,,,,"Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
1017,simple,1983,,"DETERGENTE CLORADO 5L GUIMARAES",1,0,visible,,"Limpa e desinfeta com ação clorada.",,,taxable,,1,26,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/1983.jpg,,,,,,,,,0,
1018,simple,38500,,"FIBRA P/LIMPEZA VERDE 102X260MM (PESADA, PCT C/10UNID.) - NOBRE",1,0,visible,,"Ideal para limpeza pesada.",,,taxable,,1,26,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/38500.jpg,,,,,,,,,0,
1019,simple,LIMPA37,,"LIMPADOR CONCENTRADO COALA LAVANDA",1,0,visible,,"Aroma de lavanda. Limpeza eficiente.",,,taxable,,1,26,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA37.jpg,,,,,,,,,0,
1020,simple,9880,,"MULTIUSO SANOL 5L",1,0,visible,,"Limpa várias superfícies. Aroma suave.",,,taxable,,1,26,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/9880.jpg,,,,,,,,,0,
1021,simple,20000,,"REFIL ALGODAO 250G MOP SUL",1,0,visible,,"Refil absorvente para mop.",,,taxable,,1,26,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/20000.jpg,,,,,,,,,0,
1022,simple,21547,,"ALCOOL LIQ. 01L 70 - FORTYS",1,0,visible,,"Higieniza superfícies e mãos.",,,taxable,,1,25,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/21547.jpg,,,,,,,,,0,
1023,simple,MOPUM2,,"MOP UMIDO PONTA CORTADA DALCIN",1,0,visible,,"Ideal para limpeza com maior absorção.",,,taxable,,1,27,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/MOPUM2.jpg,,,,,,,,,0,
1024,simple,30000,,"REFIL ALGODAO 340G MOP SUL PONTA CORTADA",1,0,visible,,"Alta capacidade de absorção.",,,taxable,,1,27,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/30000.jpg,,,,,,,,,0,
1025,simple,SAPON3,,"SAPONACEO CREMOSO CIF ORIGINAL 250 ML",1,0,visible,,"Remove sujeiras difíceis sem riscar.",,,taxable,,1,27,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/SAPON3.jpg,,,,,,,,,0,
1026,simple,1015,,"AGUA SANITARIA SANOL 1L",1,0,visible,,"Alvejante e desinfetante eficaz.",,,taxable,,1,26,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/1015.jpg,,,,,,,,,0,
1027,simple,MOPBR1,,"MOP BRILHUS SEK C/CABO",1,0,visible,,"Mop com cabo. Alta performance.",,,taxable,,1,28,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/MOPBR1.jpg,,,,,,,,,0,
1028,simple,SACOD6,,"SACO DE LIXO 40L AZUL C/100 C",1,0,visible,,"Capacidade intermediária. Uso versátil.",,,taxable,,1,29,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/SACOD6.jpg,,,,,,,,,0,
1029,simple,182297,,"SACOS DE LIXO 100L AZUL (75 X 90) 8 MICRAS",1,0,visible,,"Uso geral. Boa resistência.",,,taxable,,1,29,,0,0,,,,,1,,,"9,99","Lixeiras, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/182297.jpg,,,,,,,,,0,
1030,simple,10.02.0600,,"BOM AR SECAR BAMBOO TIBETE 360ML",1,0,visible,,"Fragrância leve e refrescante.",,,taxable,,1,30,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
1031,simple,DOSAD1,,"DOSADOR CLORADOR FLUTUANTE ALPHA",1,0,visible,,"Distribui cloro de forma constante.",,,taxable,,1,30,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/DOSAD1.jpg,,,,,,,,,0,
1032,simple,PAPEL23,,"PAPEL HIGIENICO 30M DELICATE FOLHA DUPLA PCT C/4",1,0,visible,,"Folha dupla. Maciez e rendimento.",,,taxable,,1,30,,0,0,,,,,1,,,"9,99","Papéis, Uncategorized",,,,,,,,,,,,0,
1033,simple,182435,,"PAPEL TOALHA INTERFOLHADO 20X22 1000FL OLIVAPEL",1,0,visible,,"Absorção eficiente. Ideal para uso corporativo.",,,taxable,,1,30,,0,0,,,,,1,,,"9,99","Papéis, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/182435.jpg,,,,,,,,,0,
1034,simple,14922,,"TOALHA PAPEL 2DB 100% CELULOSE 22,5x20 C/1000fls - OUROPPEL REF. 1913 24g",1,0,visible,,"Alta absorção. Toalha de papel premium.",,,taxable,,1,30,,0,0,,,,,1,,,"9,99","Papéis, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/14922.jpg,,,,,,,,,0,
1035,simple,10.02.0441,,"BOM AR SECAR LAVANDA 360ML",1,0,visible,,"Perfume suave de lavanda.",,,taxable,,1,31,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
1036,simple,19903,,"JIMO LIMPA TECIDOS AERO",1,0,visible,,"Remove manchas e odores de tecidos.",,,taxable,,1,31,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/19903.jpg,,,,,,,,,0,
1037,simple,LIMPA13,,"LIMPADOR PERFUMADO CONCENTRADO ORQUIDEA NEGRA - COALA",1,0,visible,,"Aroma elegante e marcante.",,,taxable,,1,31,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA13.jpg,,,,,,,,,0,
1038,simple,9057,,"PURO CLORO ATIVO DACLOR 5L",1,0,visible,,"Desinfetante potente com cloro ativo.",,,taxable,,1,31,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/9057.jpg,,,,,,,,,0,
